GO:0000015	C
GO:0000150	F
GO:0000160	P
GO:0000166	F
GO:0003674	F
GO:0003676	F
GO:0003700	F
GO:0003735	F
GO:0003824	F
GO:0004601	F
GO:0004803	F
GO:0004871	F
GO:0004872	F
GO:0005215	F
GO:0005515	F
GO:0005575	C
GO:0005576	C
GO:0005618	C
GO:0005622	C
GO:0005634	C
GO:0005694	C
GO:0005727	C
GO:0005737	C
GO:0005839	C
GO:0005840	C
GO:0005874	C
GO:0005886	C
GO:0005975	P
GO:0006091	P
GO:0006259	P
GO:0006282	P
GO:0006351	P
GO:0006412	P
GO:0006457	P
GO:0006508	P
GO:0006629	P
GO:0006807	P
GO:0006808	P
GO:0006810	P
GO:0006950	P
GO:0007155	P
GO:0007165	P
GO:0008134	F
GO:0008150	P
GO:0008152	P
GO:0008218	P
GO:0008233	F
GO:0008658	F
GO:0009055	F
GO:0009058	P
GO:0009276	C
GO:0009288	C
GO:0009317	C
GO:0009341	C
GO:0009346	C
GO:0009349	C
GO:0009372	P
GO:0009403	P
GO:0009405	P
GO:0009579	C
GO:0009607	P
GO:0009628	P
GO:0015948	P
GO:0015979	P
GO:0016020	C
GO:0016032	P
GO:0016070	P
GO:0016209	F
GO:0016226	P
GO:0016301	F
GO:0016310	P
GO:0016469	C
GO:0016491	F
GO:0016597	F
GO:0016740	F
GO:0016779	F
GO:0016787	F
GO:0016791	F
GO:0016829	F
GO:0016853	F
GO:0016874	F
GO:0017000	P
GO:0017004	P
GO:0017111	F
GO:0019008	C
GO:0019012	C
GO:0019222	P
GO:0019842	F
GO:0019867	C
GO:0019898	C
GO:0030170	F
GO:0030246	F
GO:0031224	C
GO:0033202	C
GO:0042221	P
GO:0042575	C
GO:0042597	C
GO:0043167	F
GO:0043190	C
GO:0043934	P
GO:0044281	P
GO:0045454	P
GO:0046718	P
GO:0046872	F
GO:0046906	F
GO:0048500	C
GO:0050662	F
GO:0051536	F
GO:0065003	P
GO:0071103	P
GO:0071840	P
GO:0071973	P
GO:0090484	F
GO:0098796	C
GO:1902494	C
GO:1990204	C
