GO:0000054	P
GO:0000278	P
GO:0000746	P
GO:0000902	P
GO:0000910	P
GO:0000988	F
GO:0001071	F
GO:0001403	P
GO:0002181	P
GO:0003674	F
GO:0003677	F
GO:0003682	F
GO:0003723	F
GO:0003729	F
GO:0003735	F
GO:0003924	F
GO:0004386	F
GO:0004518	F
GO:0004871	F
GO:0005085	F
GO:0005198	F
GO:0005575	C
GO:0005576	C
GO:0005618	C
GO:0005624	C
GO:0005634	C
GO:0005694	C
GO:0005730	C
GO:0005737	C
GO:0005739	C
GO:0005740	C
GO:0005773	C
GO:0005777	C
GO:0005783	C
GO:0005794	C
GO:0005815	C
GO:0005840	C
GO:0005856	C
GO:0005886	C
GO:0005933	C
GO:0005938	C
GO:0005975	P
GO:0006091	P
GO:0006260	P
GO:0006281	P
GO:0006310	P
GO:0006325	P
GO:0006352	P
GO:0006353	P
GO:0006354	P
GO:0006360	P
GO:0006364	P
GO:0006366	P
GO:0006383	P
GO:0006397	P
GO:0006401	P
GO:0006413	P
GO:0006414	P
GO:0006417	P
GO:0006418	P
GO:0006457	P
GO:0006468	P
GO:0006470	P
GO:0006486	P
GO:0006497	P
GO:0006520	P
GO:0006605	P
GO:0006629	P
GO:0006766	P
GO:0006811	P
GO:0006865	P
GO:0006869	P
GO:0006873	P
GO:0006887	P
GO:0006897	P
GO:0006970	P
GO:0006974	P
GO:0006979	P
GO:0006997	P
GO:0007005	P
GO:0007010	P
GO:0007031	P
GO:0007033	P
GO:0007059	P
GO:0007114	P
GO:0007124	P
GO:0008033	P
GO:0008092	F
GO:0008134	F
GO:0008135	F
GO:0008150	P
GO:0008168	F
GO:0008213	P
GO:0008233	F
GO:0008289	F
GO:0008380	P
GO:0008565	F
GO:0008643	P
GO:0009311	P
GO:0009408	P
GO:0009451	P
GO:0010324	P
GO:0012505	C
GO:0015931	P
GO:0016020	C
GO:0016050	P
GO:0016197	P
GO:0016301	F
GO:0016491	F
GO:0016570	P
GO:0016740	F
GO:0016757	F
GO:0016779	F
GO:0016787	F
GO:0016791	F
GO:0016798	F
GO:0016829	F
GO:0016853	F
GO:0016874	F
GO:0016887	F
GO:0018193	P
GO:0019843	F
GO:0019899	F
GO:0022857	F
GO:0023052	P
GO:0030234	F
GO:0030427	C
GO:0030533	F
GO:0030555	F
GO:0030674	F
GO:0031399	P
GO:0031410	C
GO:0032182	F
GO:0032196	P
GO:0032200	P
GO:0032543	P
GO:0032787	P
GO:0033043	P
GO:0042221	P
GO:0042255	P
GO:0042273	P
GO:0042274	P
GO:0042393	F
GO:0042594	P
GO:0043144	P
GO:0043167	F
GO:0043543	P
GO:0043934	P
GO:0045333	P
GO:0048193	P
GO:0048284	P
GO:0048285	P
GO:0048308	P
GO:0051049	P
GO:0051052	P
GO:0051082	F
GO:0051169	P
GO:0051186	P
GO:0051321	P
GO:0051603	P
GO:0051604	P
GO:0051726	P
GO:0055085	P
GO:0055086	P
GO:0061025	P
GO:0070271	P
GO:0070647	P
GO:0070925	P
GO:0071554	P
